name,name_lower,chapter_idx,count
Синода,синод,17,1
Скинув,скинув,98,1
Скифской,скифск,30,1
Скифскому,скифском,1,1
Скрипнули,скрипнул,98,1
Слободском,слободск,47,1
Слободском,слободск,94,2
Слободского,слободского,28,1
Смоленской,смоленск,0,1
Смоленской,смоленск,17,1
Смоленской,смоленск,26,1
Смоленской,смоленск,30,9
Смоленской,смоленск,31,1
Смоленской,смоленск,32,2
Смоленской,смоленск,33,9
Смоленской,смоленск,34,6
Смоленской,смоленск,36,1
Смоленской,смоленск,37,2
Смоленской,смоленск,44,2
Смоленской,смоленск,48,5
Смоленской,смоленск,50,1
Смоленской,смоленск,54,2
Смоленской,смоленск,55,1
Смоленской,смоленск,67,1
Смоленской,смоленск,68,1
Смоленской,смоленск,70,5
Смоленской,смоленск,73,1
Смоленской,смоленск,91,1
Смоленской,смоленск,101,3
Смоленская,смоленска,50,1
Смоленская,смоленска,60,1
Смоленского,смоленского,7,1
Толли Смоленскому,смоленском,33,1
Смоленскую,смоленску,33,1
Смоленскую,смоленску,50,1
Снимите,снимит,55,1
Снявши,снявш,89,1
Согласится,согласитс,75,1
Сойдутся,сойдутс,54,1
Сокола,сокол,85,1
Сокольники,сокольник,92,1
Сокольниках,сокольниках,78,1
Сокольниках,сокольниках,92,1
Сокольничье,сокольничь,92,1
Соломона,соломон,79,1
Соне,сон,11,3
Соне,сон,15,2
Соне,сон,17,1
Соне,сон,26,4
Соне,сон,80,2
Соне,сон,81,2
Соне,сон,82,4
Соне,сон,84,1
Соне,сон,85,10
Соне,сон,98,14
Соображаясь,соображаясь,63,1
Сорбонна,сорбонн,101,1
Генерал Сорбье,сорбь,56,1
Состоя,состо,7,1
Сострадание,сострадани,67,1
Сочтем,сочт,33,1
Сперанский,сперанский,79,1
Спроси,спрос,54,1
Спросив,спросив,60,1
Стой,ст,13,1
Стой,ст,89,1
Стой,ст,91,1
Стой,ст,92,1
Стой,ст,93,1
"Степан
Степанович",степанович,28,2
Страдать,страдать,79,1
Страсть,страсть,61,1
Страшны,страшн,101,1
Ступайте,ступайт,101,1
Суворова,сувор,8,1
Объезжая Сухареву,сухарев,85,2
Объезжая Сухареву,сухарев,86,1
Объезжая Сухареву,сухарев,96,1
Объезжая Сухареву,сухарев,100,1
Сущевской,сущевск,97,1
Мадам Сюза,сюз,101,1
Таков,так,9,1
Таков,так,30,1
Талейрану,талейран,0,1
Тальма,тальм,101,1
Танец,танец,74,1
Тараса,тарас,34,1
"Проедете
Татаринову",татаринов,49,2
"Проедете
Татаринову",татаринов,50,1
"Проедете
Татаринову",татаринов,51,1
Иерусалим Твой,тв,17,3
Тверской,тверск,93,1
Тверскую,тверску,87,1
Твоей,тво,17,5
Твоею,твое,17,3
Твоего,твоего,17,1
Твоих,твоих,17,4
Данило Терентьич,терентьич,97,4
Тетенька,тетеньк,90,1
Тильзите,тильзит,5,1
Тильзите,тильзит,54,1
Матрена Тимофевна,тимофевн,83,1
Офицер Тимохин,тимох,34,2
Офицер Тимохин,тимох,53,1
Офицер Тимохин,тимох,54,5
Офицер Тимохин,тимох,66,1
Офицер Тимохин,тимох,98,2
Офицер Тимохин,тимох,99,4
Тимохину,тимохин,54,2
Тимохиным,тимохиным,34,1
Тихона,тихон,7,1
Тихона,тихон,31,1
Тихона,тихон,32,3
Тихона,тихон,37,4
Тихона,тихон,39,2
Тихона,тихон,41,6
Тишка,тишк,32,2
Тое,то,61,1
Толю,тол,10,1
Толю,тол,30,1
Толли,толл,7,1
Толли,толл,8,4
Толли,толл,30,2
Толли,толл,35,1
Толли,толл,44,1
Толли,толл,48,1
Толли,толл,54,1
Толли,толл,65,2
Толли,толл,72,1
Толли,толл,84,1
Толстой,толст,14,1
Толстой,толст,72,1
Толь,толь,9,1
Толь,толь,10,4
Толь,толь,72,1
Торжке,торжк,77,1
Торжке,торжк,86,1
Торжковскую,торжковску,86,1
Тормасова,тормас,8,1
Торн,торн,1,1
Торчавшие,торчавши,9,1
Трап,трап,13,1
Трах,трах,60,1
Трехгорную,трехгорну,86,1
Трехгорную,трехгорну,94,1
Троицын,троиц,17,1
Троицын,троиц,98,1
Троицкие,троицки,93,1
Троицких,троицких,27,1
Трутни,трутн,88,1
Турецкой,турецк,7,1
Турецкой,турецк,45,1
Турецкую,турецку,7,1
Турцию,турци,7,3
Турцию,турци,9,2
Турцию,турци,10,1
Турцию,турци,45,1
Турцию,турци,71,1
Тучкова,тучк,52,2
Тучкова,тучк,56,1
Тучковым,тучковым,63,1
"Историк Наполеона
Тьер",тьер,36,4
"Историк Наполеона
Тьер",тьер,93,1
Граф Тюрен,тюрен,5,1
Граф Тюрен,тюрен,101,1
Тя,тя,17,2
Уберите,уберит,101,1
Убивайте,убивайт,68,1
Убиваются,убиваютс,30,1
Убирайся,убирайс,101,1
Уварова,увар,48,1
Уварова,увар,63,1
Уварова,увар,65,1
Уварова,увар,72,1
Уведите,уведит,101,1
Увези,увез,33,1
Уверьте,уверьт,5,1
Увести,увест,101,1
Увидимся,увидимс,54,1
Ударивший,ударивший,92,1
Уезжай,уезжай,34,1
Украйне,украйн,30,1
Университета,университет,91,1
Упадет,упадет,66,1
Управившись,управившись,67,1
Упредили,упредил,75,1
Урруру,уррур,33,1
Усвяж,усвяж,33,1
Успенском,успенск,27,1
Успенский,успенский,27,2
Успенского,успенского,27,1
Устраивается,устраиваетс,30,1
Утице,утиц,48,5
Утице,утиц,63,1
Утоленный,утоленный,96,1
Учреждение,учреждени,101,1
Фабвье,фабвь,55,2
Фабвье,фабвь,101,2
Оболенский Федя,фед,26,1
Феллер,феллер,15,1
Петре Феодоровиче,феодорович,38,1
Ферапонтова,ферапонт,33,18
Ферапонтовым,ферапонтовым,33,1
Фермопилы,фермопил,11,1
Фермопилами,фермопилам,11,1
Филей,фил,70,3
Филей,фил,71,2
Филями,филям,72,1
Филях,филях,70,1
Филях,филях,80,1
Финляндию,финлянди,5,1
Финляндию,финлянди,8,1
Форейтор,форейтор,85,2
Фортуна,фортун,101,1
Франции,франци,3,1
Франции,франци,5,1
Франции,франци,35,1
Франции,франци,57,1
Франции,франци,68,1
Франции,франци,101,5
Фриана,фриан,56,5
Фриана,фриан,64,4
Фридланде,фридланд,55,1
Фридланде,фридланд,64,1
Фридландское,фридландско,72,1
Фриз,фриз,15,1
Фуше,фуш,56,2
Харона,харон,101,1
Хвать,хвать,100,1
Хведор,хведор,66,2
Христа,христ,33,1
Христа,христ,38,1
Христа,христ,42,1
Христа,христ,55,1
Христа,христ,74,1
Христа,христ,92,1
Христос,христос,60,1
Христос,христос,90,1
Худое,худо,99,1
Царева,цар,36,1
Цареву,царев,36,1
Цареву,царев,44,1
Царские,царски,17,1
Белой Церкви,церкв,80,1
Белую Церковь,церковь,46,1
Белую Церковь,церковь,80,1
Чег,чег,40,1
Черноватый,черноватый,44,1
Чернышев,черныш,9,3
Чернышев,черныш,10,1
Чернышеву,чернышев,9,1
Чернышевым,чернышевым,9,2
Четверых,четверых,84,1
Карпушки Чигирина,чигир,46,1
Чигиринских,чигиринских,47,1
Чиненка,чиненк,61,1
Чт,чт,1,2
Чт,чт,5,1
Чт,чт,7,1
Чт,чт,10,1
Чт,чт,15,2
Чт,чт,16,1
Чт,чт,26,1
Чт,чт,27,4
Чт,чт,28,1
Чт,чт,31,1
Чт,чт,33,4
Чт,чт,34,2
Чт,чт,39,1
Чт,чт,41,4
Чт,чт,43,1
Чт,чт,44,2
Чт,чт,45,1
Чт,чт,46,2
Чт,чт,47,5
Чт,чт,49,1
Чт,чт,51,1
Чт,чт,53,1
Чт,чт,59,1
Чт,чт,60,1
Чт,чт,61,1
Чт,чт,64,2
Чт,чт,67,2
Чт,чт,68,1
Чт,чт,76,2
Чт,чт,78,3
Чт,чт,80,1
Чт,чт,81,1
Чт,чт,83,1
Чт,чт,84,3
Чт,чт,85,7
Чт,чт,89,4
Чт,чт,90,4
Чт,чт,91,1
Чт,чт,92,1
Чт,чт,93,1
Чт,чт,98,2
Чт,чт,99,2
Чт,чт,101,1
Чудный,чудный,101,1
Чьи,чь,37,1
Шабаш,шабаш,90,1
Шальме,шальм,73,1
Шведы,швед,5,1
Швейцар,швейцар,86,1
Швейцарии,швейцари,7,2
Швеция,швеци,5,1
Шевардина,шевард,68,1
Шевардине,шевардин,47,1
Шевардине,шевардин,48,2
Шевардине,шевардин,50,1
Шевардине,шевардин,59,1
Шевардине,шевардин,64,1
Шевардинском,шевардинск,48,3
Шевардинский,шевардинский,48,7
Шевардинский,шевардинский,50,1
Шевардинский,шевардинский,52,1
Шевардинское,шевардинско,48,1
Шевардинского,шевардинского,48,3
Шевардинского,шевардинского,56,2
Шевардинского,шевардинского,63,2
Шевардинскому,шевардинском,59,1
Шевардинскому,шевардинском,67,1
Шевардиным,шевардиным,70,1
Шенграбеном,шенграбен,10,1
Шестые,шесты,71,1
Шиншин,шинш,26,4
Шиншин,шинш,46,1
Шишков,шишк,8,1
Шишковым,шишковым,2,1
Шмидт,шмидт,9,1
Шнейдеру,шнейдер,72,2
Штейнов,штейн,5,2
Штейнов,штейн,6,1
Штейнов,штейн,8,2
Штейнов,штейн,9,1
Штейнов,штейн,10,1
Щербинин,щербин,65,3
Эго,эго,101,1
Эй,эй,38,2
Эй,эй,43,1
Эй,эй,66,1
Эй,эй,101,1
Эка,эк,90,1
Экие,эки,101,1
Экмюльским,экмюльским,56,2
Элен,элен,2,3
Элен,элен,35,7
Элен,элен,74,17
Элен,элен,75,18
Элен,элен,101,1
Эльхингенский,эльхингенский,56,1
Этак,этак,15,1
Этак,этак,27,1
Этак,этак,47,1
Эх,эх,33,1
Эх,эх,43,2
Эх,эх,61,2
Эх,эх,66,1
Эх,эх,82,1
Эх,эх,89,1
Эх,эх,92,1
Ээ,ээ,61,1
Юльнер,юльнер,3,1
Юсупова,юсуп,84,1
Яви,яв,17,1
Явилась,явилась,78,1
Николы Явленного,явленного,93,1
"Николе
Явленному",явленном,100,1
Янкове,янков,36,1
Янкове,янков,43,1
Янково,янково,42,1
Ярославцем,ярославц,70,1
Яузском,яузск,89,1
Яузского,яузского,92,1
Яузскому,яузском,90,1
Яузскому,яузском,92,1
